"id","nida","phone_number","quality_status"
"629","19651125000000000629","+255710000629","VALID"
"630","20070414000000000630","07123","WARNING"
"631","20130613000000000631","+255710000631","VALID"
"632","20080722000000000632","+255710000632","VALID"
"633","19670811000000000633","+255710000633","VALID"
"634","20180614000000000634","+255710000634","VALID"
"635","20130113000000000635","+255710000635","WARNING"
"636","19740315000000000636","+255710000636","VALID"
"637","20120831000000000637","+255710000637","VALID"
"638","19891020000000000638","+255710000638","CORRUPTED"
"639","19921224000000000639","+255710000639","VALID"
"640","19870130000000000640","+255710000640","VALID"
"641","19750330000000000641","+255710000641","VALID"
"642","19730724000000000642","+255710000642","VALID"
"643","19770627000000000643","+255710000643","VALID"
"644","19931024000000000644","+255710000644","VALID"
"645","20060301000000000645","+255710000645","VALID"
"646","19621219000000000646","+255710000646","VALID"
"647","20120731000000000647","+255710000647","VALID"
"648","19690710000000000648","+255710000648","VALID"
"649","19890914000000000649","+255710000649","VALID"
"650","20030509000000000650","+255710000650","VALID"
"651","19800531000000000651","+255710000651","VALID"
"652","20000804000000000652","+255710000652","VALID"
"653","19740627000000000653","+255710000653","VALID"
"654","19971225000000000654","+255710000654","VALID"
"655","19720529000000000655","+255710000655","VALID"
"656","19640723000000000656","+255710000656","VALID"
"657","19690413000000000657","+255710000657","VALID"
"658","19680210000000000658","+255710000658","CORRUPTED"
"659","19650823000000000659","+255710000659","WARNING"
"660","20100802000000000660","+255710000660","VALID"
"661","19771013000000000661","+255710000661","VALID"
"662","19721108000000000662","+255710000662","VALID"
"663","20101224000000000663","+255710000663","VALID"
"664","20130315000000000664","+255710000664","VALID"
"665","20150213000000000665","+255710000665","WARNING"
"666","19610329000000000666","+255710000666","VALID"
"667","19740624000000000667","+255710000667","VALID"
"668","19840229000000000668","+255710000668","VALID"
"669","19931029000000000669","+255710000669","VALID"
"670","19700104000000000670","+255710000670","VALID"
"671","19950924000000000671","+255710000671","VALID"
"672","19610328000000000672","+255710000672","VALID"
"673","19890124000000000673","+255710000673","VALID"
"674","19730915000000000674","+255710000674","VALID"
"675","19940813000000000675","+255710000675","VALID"
"676","20120207000000000676","+255710000676","VALID"
"677","20010418000000000677","+255710000677","VALID"
"678","19881101000000000678","+255710000678","WARNING"
"679","20031116000000000679","+255710000679","VALID"
"680","19980817000000000680","+255710000680","VALID"
"681","19781018000000000681","+255710000681","VALID"
"682","19610808000000000682","+255710000682","VALID"
"683","19800520000000000683","+255710000683","VALID"
"684","20171002000000000684","+255710000684","VALID"
"685","19681111000000000685","+255710000685","VALID"
"686","19760714000000000686","+255710000686","WARNING"
"687","20150226000000000687","+255710000687","VALID"
"688","19971112000000000688","+255710000688","VALID"
"689","20130126000000000689","+255710000689","WARNING"
"690","19761226000000000690","+255710000690","VALID"
"691","19710608000000000691","+255710000691","VALID"
"692","19700518000000000692","+255710000692","VALID"
"693","19660303000000000693","+255710000693","VALID"
"694","19850704000000000694","+255710000694","VALID"
"695","19771114000000000695","+255710000695","VALID"
"696","19870625000000000696","+255710000696","VALID"
"697","20080811000000000697","+255710000697","VALID"
"698","19720725000000000698","+255710000698","VALID"
"699","20020301000000000699","+255710000699","VALID"
"700","20180406000000000700","+255710000700","VALID"
"701","19730313000000000701","+255710000701","VALID"
"702","20140220000000000702","+255710000702","VALID"
"703","20051002000000000703","+255710000703","VALID"
"704","20011221000000000704","+255710000704","VALID"
"705","19600119000000000705","+255710000705","VALID"
"706","19890511000000000706","+255710000706","WARNING"
"707","19680125000000000707","+255710000707","VALID"
"708","20100226000000000708","+255710000708","CORRUPTED"
"709","19850406000000000709","+255710000709","VALID"
"710","19890208000000000710","+255710000710","VALID"
"711","19981008000000000711","+255710000711","VALID"
"712","19771109000000000712","+255710000712","VALID"
"713","20060923000000000713","+255710000713","VALID"
"714","20020810000000000714","+255710000714","WARNING"
"715","20140708000000000715","+255710000715","VALID"
"716","19990712000000000716","+255710000716","VALID"
"717","20090718000000000717","+255710000717","VALID"
"718","19820408000000000718","+255710000718","VALID"
"719","20140210000000000719","+255710000719","VALID"
"720","19781216000000000720","07123","WARNING"
"721","20151009000000000721","+255710000721","VALID"
"722","19980512000000000722","+255710000722","VALID"
"723","19840711000000000723","+255710000723","VALID"
"724","19680227000000000724","+255710000724","VALID"
"725","19910820000000000725","+255710000725","WARNING"
"726","20160624000000000726","+255710000726","VALID"
"727","19731001000000000727","+255710000727","VALID"
"728","20050411000000000728","+255710000728","VALID"
"729","20070316000000000729","+255710000729","VALID"
"730","20010802000000000730","+255710000730","VALID"
"731","19860524000000000731","+255710000731","VALID"
"732","20040130000000000732","+255710000732","VALID"
"733","19700101000000000733","+255710000733","VALID"
"734","19630530000000000734","+255710000734","VALID"
"735","19960606000000000735","+255710000735","VALID"
"736","19910119000000000736","+255710000736","VALID"
"737","20140616000000000737","+255710000737","VALID"
"738","19891114000000000738","+255710000738","VALID"
"739","19620110000000000739","+255710000739","VALID"
"740","19781023000000000740","+255710000740","VALID"
"741","19850220000000000741","+255710000741","VALID"
"742","19990915000000000742","+255710000742","VALID"
"743","19870321000000000743","+255710000743","WARNING"
"744","19830602000000000744","+255710000744","VALID"
"745","19720614000000000745","+255710000745","VALID"
"746","19670617000000000746","+255710000746","VALID"
"747","19961213000000000747","+255710000747","CORRUPTED"
"748","20170817000000000748","+255710000748","VALID"
"749","19821124000000000749","+255710000749","VALID"
"750","19810604000000000750","+255710000750","VALID"
"751","19640528000000000751","+255710000751","CORRUPTED"
"752","19751017000000000752","+255710000752","VALID"
"753","19981003000000000753","+255710000753","VALID"
"754","20060910000000000754","+255710000754","VALID"
"755","20030809000000000755","+255710000755","VALID"
"756","20190805000000000756","+255710000756","WARNING"
"757","20010126000000000757","+255710000757","CORRUPTED"
"758","19760818000000000758","+255710000758","VALID"
"759","19780225000000000759","+255710000759","VALID"
"760","20041010000000000760","+255710000760","VALID"
"761","19760403000000000761","+255710000761","VALID"
"762","19830217000000000762","+255710000762","VALID"
"763","20060317000000000763","+255710000763","VALID"
"764","19771214000000000764","+255710000764","VALID"
"765","19860906000000000765","+255710000765","VALID"
"766","19650531000000000766","+255710000766","VALID"
"767","19710422000000000767","+255710000767","VALID"
"768","19710705000000000768","+255710000768","VALID"
"769","19611116000000000769","+255710000769","VALID"
"770","20060909000000000770","+255710000770","VALID"
"771","19641124000000000771","+255710000771","VALID"
"772","20151025000000000772","+255710000772","VALID"
"773","19600607000000000773","+255710000773","VALID"
"774","19930207000000000774","+255710000774","VALID"
"775","19960725000000000775","+255710000775","VALID"
"776","20130704000000000776","+255710000776","WARNING"
"777","19921228000000000777","+255710000777","VALID"
"778","19950329000000000778","+255710000778","VALID"
"779","19960106000000000779","+255710000779","VALID"
"780","00000000000000000000","+255710000780","CORRUPTED"
"781","19840711000000000781","+255710000781","VALID"
"782","19841231000000000782","+255710000782","VALID"
"783","20181227000000000783","+255710000783","VALID"
"784","19880630000000000784","+255710000784","VALID"
"785","19941010000000000785","+255710000785","VALID"
"786","19830513000000000786","+255710000786","VALID"
"787","19650516000000000787","+255710000787","VALID"
"788","19980126000000000788","+255710000788","CORRUPTED"
"789","19640930000000000789","+255710000789","VALID"
"790","19931230000000000790","+255710000790","VALID"
"791","19750921000000000791","+255710000791","VALID"
"792","19880108000000000792","+255710000792","CORRUPTED"
"793","20050828000000000793","+255710000793","VALID"
"794","19790319000000000794","+255710000794","VALID"
"795","20071109000000000795","+255710000795","VALID"
"796","19830710000000000796","+255710000796","WARNING"
"797","19811118000000000797","+255710000797","VALID"
"798","19780917000000000798","+255710000798","VALID"
"799","19680807000000000799","+255710000799","VALID"
"800","20031116000000000800","+255710000800","VALID"
"801","19730122000000000801","+255710000801","WARNING"
"802","19791217000000000802","+255710000802","VALID"
"803","19720409000000000803","+255710000803","WARNING"
"804","19630924000000000804","+255710000804","VALID"
"805","19821107000000000805","+255710000805","VALID"
"806","19700912000000000806","+255710000806","VALID"
"807","19941024000000000807","+255710000807","VALID"
"808","19811014000000000808","+255710000808","VALID"
"809","20130216000000000809","+255710000809","VALID"
"810","20151014000000000810","+255710000810","VALID"
"811","19740414000000000811","+255710000811","VALID"
"812","20090127000000000812","+255710000812","VALID"
"813","20121019000000000813","+255710000813","VALID"
"814","19741214000000000814","+255710000814","WARNING"
"815","19611001000000000815","+255710000815","VALID"
"816","20021204000000000816","+255710000816","CORRUPTED"
"817","20180110000000000817","+255710000817","VALID"
"818","19780812000000000818","+255710000818","WARNING"
"819","20090921000000000819","+255710000819","WARNING"
"820","19781114000000000820","+255710000820","VALID"
"821","19781115000000000821","+255710000821","WARNING"
"822","19800627000000000822","+255710000822","VALID"
"823","20140507000000000823","+255710000823","VALID"
"824","19770301000000000824","+255710000824","VALID"
"825","19640513000000000825","+255710000825","VALID"
"826","19890816000000000826","+255710000826","VALID"
"827","19940718000000000827","+255710000827","VALID"
"828","19671229000000000828","+255710000828","VALID"
"829","19830720000000000829","+255710000829","VALID"
"830","19650722000000000830","+255710000830","VALID"
"831","20040629000000000831","+255710000831","VALID"
"832","19600410000000000832","+255710000832","VALID"
"833","20090123000000000833","+255710000833","CORRUPTED"
"834","19751107000000000834","+255710000834","VALID"
"835","20180612000000000835","+255710000835","WARNING"
"836","19761119000000000836","+255710000836","VALID"
"837","19920520000000000837","+255710000837","VALID"
"838","19840823000000000838","+255710000838","WARNING"
"839","19670405000000000839","+255710000839","VALID"
"840","19951022000000000840","+255710000840","VALID"
"841","20050624000000000841","+255710000841","VALID"
"842","19930910000000000842","+255710000842","VALID"
"843","19870111000000000843","+255710000843","WARNING"
"844","19891001000000000844","+255710000844","WARNING"
"845","19770614000000000845","+255710000845","VALID"
"846","19660430000000000846","+255710000846","VALID"
